parameter_type	source_taxon	target_taxon	value	significance	MCMC_std
interaction	529021	192401	9.42532270830179e-06	0.168542953960214	NA
interaction	4361727	585220	1.22102399644777e-05	0.218342647341241	NA
interaction	4361727	682726	-2.79439136261217e-08	0.0004996910868216	NA
interaction	4361727	1106927	-2.56371940334487e-08	0.00045844249023354	NA
interaction	4361727	1111783	-2.3606817840665e-08	0.000422135446774875	NA
interaction	4361727	529021	9.70362849595257e-06	0.173519598368747	NA
interaction	4361727	4361727	1.10443160023799e-05	0.197493677523807	NA
interaction	4361727	147040	2.0686655393397e-05	0.369917308453445	NA
interaction	4361727	4297420	-3.58068098749975e-05	0.640294841354158	NA
interaction	4361727	194201	1.74880006868986e-05	0.312719191251883	NA
interaction	4361727	528935	-2.15023406818126e-08	0.000384503335082576	NA
interaction	4361727	520734	-2.63064398770702e-08	0.000470409897069406	NA
interaction	4361727	183809	-2.43014783337e-08	0.000434557316573823	NA
interaction	4361727	294363	-3.59362942276196e-05	0.642610271388541	NA
interaction	4361727	191633	-1.16334254688588e-08	0.000208028091332135	NA
interaction	4361727	4385756	5.16853144925787e-05	0.924233137743823	NA
interaction	4361727	152842	1.49575360538902e-05	0.267469601679377	NA
interaction	4361727	346253	5.00645889779309e-05	0.895251438734533	NA
interaction	4361727	4407703	7.89080720416256e-10	1.41102856260687e-05	NA
interaction	4361727	181707	-7.89080720416252e-10	1.41102856260686e-05	NA
interaction	4361727	2079328	-2.71474261309823e-08	0.000485448353773858	NA
interaction	4361727	1110862	-3.17987698832494e-05	0.56862335373444	NA
interaction	4361727	4414388	-4.27726995311301e-05	0.764858387445942	NA
interaction	4361727	328438	3.59443290327712e-06	0.0642753949205912	NA
interaction	4361727	316489	2.11203703323093e-05	0.377672968311813	NA
interaction	4361727	198910	-4.94232616016403e-05	0.883783267956639	NA
interaction	4361727	4371419	1.02894254698811e-05	0.183994778419601	NA
interaction	4361727	192401	1.77218532044185e-05	0.316900925428381	NA
interaction	147040	585220	4.89747460959098e-07	0.00875762945409359	NA
interaction	147040	682726	-2.15728023304202e-08	0.000385763325298802	NA
interaction	147040	1106927	-2.25676630510312e-08	0.0004035533543323	NA
interaction	147040	1111783	-2.34432756421364e-08	0.000419210996749108	NA
interaction	147040	529021	6.8815208910298e-06	0.123054869802125	NA
interaction	147040	4361727	2.19062883232598e-06	0.0391726698233294	NA
interaction	147040	147040	1.5976588220445e-06	0.0285692220438033	NA
interaction	147040	4297420	-6.19000881197292e-06	0.110689299719229	NA
interaction	147040	194201	1.35267761775972e-06	0.0241884854777737	NA
interaction	147040	528935	-2.09770951157105e-08	0.00037511093102331	NA
interaction	147040	520734	-2.22788154593036e-08	0.000398388202128949	NA
interaction	147040	183809	-9.90950471602028e-09	0.000177201062373137	NA
interaction	147040	294363	-6.33421151224595e-06	0.113267922205189	NA
interaction	147040	191633	6.14628276037657e-09	0.000109907393557589	NA
interaction	147040	4385756	8.208115588788e-06	0.146776942349433	NA
interaction	147040	152842	1.27221407613869e-06	0.0227496421181756	NA
interaction	147040	346253	2.29333015479438e-06	0.0410091676070284	NA
interaction	147040	4407703	-6.14628276037656e-09	0.000109907393557589	NA
interaction	147040	181707	-1.04995753161694e-08	0.000187752663105768	NA
interaction	147040	2079328	-2.19161389813882e-08	0.000391902847005151	NA
interaction	147040	1110862	-4.41143171406551e-06	0.0788849098638803	NA
interaction	147040	4414388	-5.7069063059201e-06	0.102050494878732	NA
interaction	147040	328438	1.66883320528055e-06	0.0298419573302391	NA
interaction	147040	316489	9.95001957185858e-06	0.177925546159379	NA
interaction	147040	198910	-5.80483548940672e-06	0.103801657610721	NA
interaction	147040	4371419	2.60415964041203e-06	0.0465673984820083	NA
interaction	147040	192401	9.53182573727709e-06	0.170447433590752	NA
interaction	4297420	585220	1.81610559107038e-06	0.0324754717154732	NA
interaction	4297420	682726	-6.05360101933038e-08	0.00108250065220137	NA
interaction	4297420	1106927	-3.49078158810233e-08	0.000624219094345152	NA
interaction	4297420	1111783	-1.2350345823558e-08	0.000220848010402787	NA
interaction	4297420	529021	6.00485207889224e-07	0.0107378340115527	NA
interaction	4297420	4361727	-3.05140645765754e-06	0.0545650344315412	NA
interaction	4297420	147040	1.63395835487576e-06	0.0292183277222081	NA
interaction	4297420	4297420	2.40092910206969e-06	0.0429332443710863	NA
interaction	4297420	194201	6.24010688644777e-06	0.111585149943251	NA
interaction	4297420	528935	-2.93175574577243e-08	0.000524254488652246	NA
interaction	4297420	520734	-4.23463086484181e-08	0.000757233695842472	NA
interaction	4297420	183809	-5.51441634973357e-08	0.000986084030981741	NA
interaction	4297420	294363	8.61987971334459e-07	0.0154140079298206	NA
interaction	4297420	191633	-5.77279044848166e-08	0.00103228630455637	NA
interaction	4297420	4385756	-7.13024594531998e-07	0.0127502553629126	NA
interaction	4297420	152842	4.02709304261379e-06	0.0720121929275614	NA
interaction	4297420	346253	5.56085481692374e-06	0.0994388124835972	NA
interaction	4297420	4407703	-2.1847802312819e-08	0.000390680855531659	NA
interaction	4297420	181707	1.2350345823558e-08	0.000220848010402787	NA
interaction	4297420	2079328	-5.16890159102515e-08	0.000924299326232825	NA
interaction	4297420	1110862	1.82311639937063e-06	0.0326008384935817	NA
interaction	4297420	4414388	9.04237957566555e-07	0.0161695191950279	NA
interaction	4297420	328438	-4.92614561431642e-08	0.000880889874193641	NA
interaction	4297420	316489	6.22912136893156e-07	0.0111388707696097	NA
interaction	4297420	198910	-4.47229242991383e-07	0.00799732168796363	NA
interaction	4297420	4371419	-2.96769073455738e-07	0.00530680357927796	NA
interaction	4297420	192401	9.36774040233959e-07	0.016751327123814	NA
interaction	194201	585220	3.55686323586134e-05	0.636035767853903	NA
interaction	194201	682726	-4.48087579291579e-07	0.00801267039696846	NA
interaction	194201	1106927	-3.78392038775281e-07	0.00676637967143987	NA
interaction	194201	1111783	-3.17046820185586e-07	0.00566940881193439	NA
interaction	194201	529021	0.000103319940611674	1.8475598695785	NA
interaction	194201	4361727	4.16259722403424e-05	0.744352691146979	NA
interaction	194201	147040	0.000409571741756485	7.32393291462225	NA
interaction	194201	4297420	-0.000287375116761195	5.13882151015707	NA
interaction	194201	194201	0.000501551442139405	8.96870741059341	NA
interaction	194201	528935	-2.82864462100344e-07	0.00505816230257741	NA
interaction	194201	520734	-3.98619806927851e-07	0.00712809119071269	NA
interaction	194201	183809	-2.50131938382625e-07	0.004472841628825	NA
interaction	194201	294363	-0.000279056422549112	4.99006720868778	NA
interaction	194201	191633	-4.03462455871057e-08	0.000721468709656547	NA
interaction	194201	4385756	0.000271358771635049	4.85241835954355	NA
interaction	194201	152842	0.000501289060135316	8.96401551415615	NA
interaction	194201	346253	0.000631761973308754	11.2971229183914	NA
interaction	194201	4407703	4.03462455871056e-08	0.000721468709656546	NA
interaction	194201	181707	-4.47900202633246e-08	0.000800931974081843	NA
interaction	194201	2079328	-4.24026585498735e-07	0.00758241340794331	NA
interaction	194201	1110862	-0.000150899600548386	2.69837598297192	NA
interaction	194201	4414388	-0.000244366062696767	4.36973664766547	NA
interaction	194201	328438	0.000145293846625231	2.59813428784667	NA
interaction	194201	316489	0.0003427852608145	6.12966178662626	NA
interaction	194201	198910	-0.000317449392851026	5.67660758786141	NA
interaction	194201	4371419	6.66931167734577e-05	1.19260159653858	NA
interaction	194201	192401	0.000272978917717661	4.88138969719015	NA
interaction	528935	585220	1.10918944735826e-05	0.198344472380343	NA
interaction	528935	682726	1.760693530187e-08	0.000314845971623843	NA
interaction	528935	1106927	-1.57683498284035e-08	0.000281968516241499	NA
interaction	528935	1111783	-4.51453523155793e-08	0.000807285996705493	NA
interaction	528935	529021	9.70621865820019e-06	0.173565915466841	NA
interaction	528935	4361727	1.51721405254996e-05	0.271307143660433	NA
interaction	528935	147040	8.76500367087153e-06	0.156735175641214	NA
interaction	528935	4297420	-4.32936525034314e-05	0.774174031646504	NA
interaction	528935	194201	7.40954611785353e-06	0.132496979557794	NA
interaction	528935	528935	-7.31057273114722e-08	0.00130727144457693	NA
interaction	528935	520734	-6.08287999831723e-09	0.000108773629851302	NA
interaction	528935	183809	-3.31518655893605e-07	0.00592819315438539	NA
interaction	528935	294363	-8.98316430136012e-05	1.60636308603801	NA
interaction	528935	191633	-3.31187166919742e-07	0.00592226549200299	NA
interaction	528935	4385756	0.000257566512715753	4.60578616115794	NA
interaction	528935	152842	4.97326113418968e-05	0.889315038129742	NA
interaction	528935	346253	0.000123950786536907	2.21647919706997	NA
interaction	528935	4407703	-4.04161566863908e-07	0.00722718854988731	NA
interaction	528935	181707	-2.62502535304664e-07	0.00469405176793835	NA
interaction	528935	2079328	6.08287999831723e-09	0.000108773629851302	NA
interaction	528935	1110862	-5.71367250140543e-05	1.02171487507787	NA
interaction	528935	4414388	-0.000107486374989956	1.92206375441404	NA
interaction	528935	328438	1.38659563570989e-05	0.247950050755336	NA
interaction	528935	316489	7.86990441951933e-06	0.140729074144276	NA
interaction	528935	198910	-0.000123132820879468	2.20185239304328	NA
interaction	528935	4371419	8.7656593885221e-08	0.00156746901137859	NA
interaction	528935	192401	6.08401443425702e-06	0.108793915754532	NA
interaction	520734	585220	2.52926742924336e-07	0.00452281812594657	NA
interaction	520734	682726	-1.15058180953595e-08	0.000205746225305656	NA
interaction	520734	1106927	2.56572658100407e-09	4.58801412322761e-05	NA
interaction	520734	1111783	1.49512094757535e-08	0.000267356470256652	NA
interaction	520734	529021	-2.77835033080832e-07	0.00496822640861219	NA
interaction	520734	4361727	3.59604398566923e-06	0.0643042041819655	NA
interaction	520734	147040	2.83377752508075e-07	0.00506734092534035	NA
interaction	520734	4297420	-3.97480124079562e-06	0.0710771146263618	NA
interaction	520734	194201	-1.15058180953595e-08	0.000205746225305656	NA
interaction	520734	528935	5.62157903921624e-09	0.000100524678731243	NA
interaction	520734	520734	-1.51856120324527e-09	2.71548040194848e-05	NA
interaction	520734	183809	-2.21547659463507e-08	0.000396169957513093	NA
interaction	520734	294363	-5.78786408932272e-06	0.103498176234908	NA
interaction	520734	191633	-3.85829329714073e-08	0.000689937278192311	NA
interaction	520734	4385756	6.58150710884524e-06	0.117690044570876	NA
interaction	520734	152842	4.49883050136638e-06	0.0804477687961537	NA
interaction	520734	346253	3.60262838372166e-06	0.064421945922185	NA
interaction	520734	4407703	1.51856120324527e-09	2.71548040194848e-05	NA
interaction	520734	181707	3.44458879898132e-08	0.000615958932469465	NA
interaction	520734	2079328	-6.6482448215846e-09	0.000118883443629322	NA
interaction	520734	1110862	-4.37231039746081e-06	0.0781853452476405	NA
interaction	520734	4414388	-6.28610120151977e-06	0.112407617031914	NA
interaction	520734	328438	1.73711002424274e-06	0.0310628785772919	NA
interaction	520734	316489	-8.68902218740334e-08	0.00155376480128462	NA
interaction	520734	198910	-5.70752832547347e-06	0.102061617788386	NA
interaction	520734	4371419	1.66559562216477e-07	0.00297840630979765	NA
interaction	520734	192401	-8.96144585753043e-08	0.00160247940927514	NA
interaction	183809	585220	7.51566236968273e-05	1.34394542866764	NA
interaction	183809	682726	-4.07379144304962e-07	0.00728472504208968	NA
interaction	183809	1106927	-2.21203258957741e-07	0.00395554102964832	NA
interaction	183809	1111783	-5.73353148369818e-08	0.00102526604424401	NA
interaction	183809	529021	2.04851771822322e-05	0.366314489333157	NA
interaction	183809	4361727	3.8048633478815e-05	0.680382972459985	NA
interaction	183809	147040	2.5790171852402e-05	0.461178028771025	NA
interaction	183809	4297420	-5.36688844502232e-05	0.959703195416614	NA
interaction	183809	194201	1.94944520529338e-05	0.348598412650979	NA
interaction	183809	528935	-1.65898005163751e-07	0.00296657639337671	NA
interaction	183809	520734	-2.75241902824262e-07	0.00492185623679188	NA
interaction	183809	183809	-7.05282416043087e-07	0.0126118102748246	NA
interaction	183809	294363	-5.813622230895e-05	1.03958781500475	NA
interaction	183809	191633	-6.81368685772456e-07	0.0121841866416869	NA
interaction	183809	4385756	0.000220109937246968	3.93599032815348	NA
interaction	183809	152842	0.000108998519373367	1.94910381331515	NA
interaction	183809	346253	0.000172836114949627	3.09064318179359	NA
interaction	183809	4407703	-3.7723102714508e-07	0.00674561854359393	NA
interaction	183809	181707	5.73353148369817e-08	0.00102526604424401	NA
interaction	183809	2079328	-3.43112731983003e-07	0.00613551760289744	NA
interaction	183809	1110862	-3.10100631203238e-05	0.554519755189768	NA
interaction	183809	4414388	-0.000103344318299341	1.84799578966499	NA
interaction	183809	328438	5.63292957706709e-05	1.007276482462	NA
interaction	183809	316489	1.72630627816849e-05	0.308696867542059	NA
interaction	183809	198910	-0.00010304735232699	1.84268546515359	NA
interaction	183809	4371419	8.47904434683477e-06	0.151621671236408	NA
interaction	183809	192401	1.80657739935329e-05	0.323050892651744	NA
interaction	294363	585220	1.40693001166262e-06	0.0251586229479479	NA
interaction	294363	682726	-2.84953593317786e-08	0.000509551999923092	NA
interaction	294363	1106927	2.552660767709e-08	0.000456464992831572	NA
interaction	294363	1111783	7.30757059461751e-08	0.00130673460464628	NA
interaction	294363	529021	-8.13758230244558e-07	0.01455156711123	NA
interaction	294363	4361727	2.62497612554626e-06	0.0469396373967038	NA
interaction	294363	147040	6.64113534151818e-07	0.011875631240967	NA
interaction	294363	4297420	-2.14511312251702e-06	0.0383587611201248	NA
interaction	294363	194201	-2.84953593317786e-08	0.000509551999923092	NA
interaction	294363	528935	4.39077932199573e-08	0.000785156052497562	NA
interaction	294363	520734	9.84677992539923e-09	0.000176079422104152	NA
interaction	294363	183809	-3.68780193444342e-08	0.00065945013331355	NA
interaction	294363	294363	-1.85451831843958e-06	0.0331623653891265	NA
interaction	294363	191633	-4.98790361302338e-08	0.00089193339583728	NA
interaction	294363	4385756	3.76887981255515e-06	0.0673948422126241	NA
interaction	294363	152842	4.02014021185306e-06	0.0718878628997135	NA
