parameter_type	source_taxon	target_taxon	value	significance	MCMC_std
interaction	182497	643390	3.09765719414227e-07	0.00158607883138061	NA
interaction	182497	3700151	3.05844157155923e-07	0.00156599944075082	NA
interaction	182497	1110862	-0.000155877273757243	0.798131067140699	NA
interaction	577562	367104	5.72008033125868e-05	0.292882580563216	NA
interaction	577562	4479888	3.17682570397691e-05	0.162661511079788	NA
interaction	577562	105725	-7.67657064294116e-07	0.00393059833005124	NA
interaction	577562	4444095	1.74158372094462e-06	0.0089173491440269	NA
interaction	577562	1136492	5.96299103723219e-05	0.305320223094767	NA
interaction	577562	367517	6.45674624168324e-06	0.0330601738400746	NA
interaction	577562	182497	-6.36813450209983e-06	0.0326064593211445	NA
interaction	577562	577562	-4.99262243339298e-05	0.25563489625821	NA
interaction	577562	180045	-2.62954428276204e-05	0.13463931809348	NA
interaction	577562	4348111	4.87409002486743e-06	0.0249565737141751	NA
interaction	577562	3257594	3.66236149143038e-05	0.187522171446401	NA
interaction	577562	4257777	0	0	NA
interaction	577562	340642	-4.64050471840191e-05	0.237605578651421	NA
interaction	577562	271563	-1.05845691303017e-05	0.0541956710658706	NA
interaction	577562	368105	-9.32701839336398e-06	0.0477566932247596	NA
interaction	577562	536212	2.95205094979883e-05	0.151152475150803	NA
interaction	577562	581021	-4.06975870909403e-05	0.208381939406574	NA
interaction	577562	938834	-5.57504506036746e-05	0.285456407860855	NA
interaction	577562	1021808	9.79930658477988e-07	0.00501749282190396	NA
interaction	577562	643390	2.81280701808296e-06	0.0144022833662055	NA
interaction	577562	3700151	2.89117428644587e-06	0.0148035436013877	NA
interaction	577562	1110862	-7.62158304137082e-06	0.039024432872647	NA
interaction	180045	367104	6.76822443912391e-05	0.346550209920817	NA
